262144,25,1.442000,6553600,4.544799
1048576,25,4.491000,26214400,5.837096
2359296,25,9.866000,58982400,5.978350
4194304,25,17.190001,104857600,6.099918
6553600,25,27.599001,163840000,5.936447
9437184,25,40.540001,235929600,5.819674
12845056,25,54.377998,321126400,5.905447
16777216,25,69.785004,419430400,6.010323
21233664,25,91.906998,530841600,5.775856
26214400,25,109.619003,655360000,5.978525
31719424,25,131.154999,792985600,6.046171
37748736,25,227.139999,943718400,4.154788
262144,25,1.310000,6553600,5.002748
1048576,25,4.586000,26214400,5.716179
2359296,25,10.034000,58982400,5.878253
4194304,25,17.237000,104857600,6.083286
6553600,25,26.098000,163840000,6.277876
9437184,25,40.237000,235929600,5.863499
12845056,25,54.693001,321126400,5.871435
16777216,25,71.046997,419430400,5.903562
21233664,25,89.839996,530841600,5.908745
26214400,25,112.285004,655360000,5.836576
31719424,25,132.179001,792985600,5.999331
37748736,25,239.725998,943718400,3.936655
262144,25,1.575000,6553600,4.161016
1048576,25,4.469000,26214400,5.865831
2359296,25,9.908000,58982400,5.953008
4194304,25,18.028999,104857600,5.816052
6553600,25,26.650000,163840000,6.147842
9437184,25,41.799000,235929600,5.644384
12845056,25,58.581001,321126400,5.481750
16777216,25,74.070999,419430400,5.662545
21233664,25,97.397003,530841600,5.450287
26214400,25,116.858002,655360000,5.608174
31719424,25,158.639008,792985600,4.998680
37748736,25,308.794006,943718400,3.056142
262144,25,1.524000,6553600,4.300262
1048576,25,4.366000,26214400,6.004214
2359296,25,9.784000,58982400,6.028454
4194304,25,17.756001,104857600,5.905474
6553600,25,27.054001,163840000,6.056036
9437184,25,40.338001,235929600,5.848817
12845056,25,54.063999,321126400,5.939746
16777216,25,72.422997,419430400,5.791398
21233664,25,91.015999,530841600,5.832398
26214400,25,114.530998,655360000,5.722119
31719424,25,149.985001,792985600,5.287099
37748736,25,248.287003,943718400,3.800917
262144,25,1.974000,6553600,3.319960
1048576,25,4.249000,26214400,6.169546
2359296,25,9.973000,58982400,5.914208
4194304,25,17.559999,104857600,5.971389
6553600,25,27.225000,163840000,6.017998
9437184,25,40.727001,235929600,5.792953
12845056,25,54.709999,321126400,5.869610
16777216,25,73.363998,419430400,5.717115
21233664,25,93.883003,530841600,5.654289
26214400,25,111.656998,655360000,5.869404
31719424,25,146.158997,792985600,5.425499
37748736,25,243.927994,943718400,3.868840
