262144,9,2.256000,2359296,1.045787
1048576,9,6.013000,9437184,1.569464
2359296,9,12.658000,21233664,1.677490
4194304,9,22.377001,37748736,1.686944
6553600,9,35.634998,58982400,1.655182
9437184,9,49.806000,84934656,1.705310
12845056,9,70.133003,115605504,1.648375
16777216,9,89.214996,150994944,1.692484
21233664,9,117.342003,191102976,1.628598
26214400,9,141.048004,235929600,1.672690
31719424,9,167.529007,285474816,1.704032
37748736,9,196.585999,339738624,1.728193
262144,25,2.511000,6553600,2.609956
1048576,25,5.432000,26214400,4.825920
2359296,25,13.019000,58982400,4.530486
4194304,25,22.673000,104857600,4.624778
6553600,25,34.168999,163840000,4.794990
9437184,25,51.070000,235929600,4.619730
12845056,25,69.988998,321126400,4.588242
16777216,25,90.799004,419430400,4.619328
21233664,25,113.157997,530841600,4.691154
26214400,25,140.106995,655360000,4.677568
31719424,25,169.481995,792985600,4.678878
37748736,25,308.566010,943718400,3.058401
262144,9,1.982000,2359296,1.190361
1048576,9,6.956000,9437184,1.356697
2359296,9,12.456000,21233664,1.704694
4194304,9,21.823999,37748736,1.729689
6553600,9,33.035999,58982400,1.785398
9437184,9,48.903999,84934656,1.736763
12845056,9,65.588997,115605504,1.762575
16777216,9,83.630997,150994944,1.805490
21233664,9,106.792999,191102976,1.789471
26214400,9,132.315002,235929600,1.783090
31719424,9,159.024994,285474816,1.795157
37748736,9,189.477997,339738624,1.793024
262144,25,1.736000,6553600,3.775115
1048576,25,5.492000,26214400,4.773197
2359296,25,12.015000,58982400,4.909064
4194304,25,22.541000,104857600,4.651861
6553600,25,33.646999,163840000,4.869379
9437184,25,50.291000,235929600,4.691288
12845056,25,68.768997,321126400,4.669639
16777216,25,89.352997,419430400,4.694083
21233664,25,113.411003,530841600,4.680689
26214400,25,139.737000,655360000,4.689953
31719424,25,177.779999,792985600,4.460488
37748736,25,267.954987,943718400,3.521929
262144,9,2.362000,2359296,0.998855
1048576,9,6.818000,9437184,1.384157
2359296,9,12.783000,21233664,1.661086
4194304,9,22.851000,37748736,1.651951
6553600,9,32.049999,58982400,1.840325
9437184,9,47.516998,84934656,1.787458
12845056,9,65.662003,115605504,1.760615
16777216,9,87.578003,150994944,1.724119
21233664,9,106.849998,191102976,1.788517
26214400,9,134.891998,235929600,1.749026
31719424,9,158.826004,285474816,1.797406
37748736,9,191.110001,339738624,1.777712
262144,25,1.769000,6553600,3.704692
1048576,25,6.078000,26214400,4.312997
2359296,25,12.999000,58982400,4.537457
4194304,25,22.509001,104857600,4.658474
6553600,25,34.473999,163840000,4.752567
9437184,25,51.314999,235929600,4.597673
12845056,25,68.566002,321126400,4.683464
16777216,25,90.570000,419430400,4.631008
21233664,25,111.915001,530841600,4.743257
26214400,25,141.638000,655360000,4.627007
31719424,25,170.473999,792985600,4.651651
37748736,25,267.398010,943718400,3.529265
262144,9,2.139000,2359296,1.102990
1048576,9,9.238000,9437184,1.021561
2359296,9,12.775000,21233664,1.662126
4194304,9,21.724001,37748736,1.737651
6553600,9,33.000000,58982400,1.787345
9437184,9,47.513000,84934656,1.787609
12845056,9,65.461998,115605504,1.765994
16777216,9,83.612999,150994944,1.805879
21233664,9,107.477997,191102976,1.778066
26214400,9,137.630997,235929600,1.714218
31719424,9,160.945007,285474816,1.773741
37748736,9,187.710007,339738624,1.809912
262144,25,1.766000,6553600,3.710985
1048576,25,5.509000,26214400,4.758468
2359296,25,12.769000,58982400,4.619187
4194304,25,21.996000,104857600,4.767121
6553600,25,33.948002,163840000,4.826205
9437184,25,50.764999,235929600,4.647485
12845056,25,68.820000,321126400,4.666179
16777216,25,92.036003,419430400,4.557243
21233664,25,120.014000,530841600,4.423164
26214400,25,145.182007,655360000,4.514058
31719424,25,167.828995,792985600,4.724962
37748736,25,266.019012,943718400,3.547560
262144,9,1.959000,2359296,1.204337
1048576,9,6.367000,9437184,1.482203
2359296,9,12.453000,21233664,1.705104
4194304,9,21.445999,37748736,1.760176
6553600,9,32.490002,58982400,1.815402
9437184,9,47.722000,84934656,1.779780
12845056,9,64.013000,115605504,1.805969
16777216,9,86.546997,150994944,1.744658
21233664,9,107.754997,191102976,1.773495
26214400,9,132.688995,235929600,1.778064
31719424,9,157.843002,285474816,1.808600
37748736,9,188.298004,339738624,1.804260
262144,25,1.772000,6553600,3.698420
1048576,25,5.392000,26214400,4.861721
2359296,25,12.298000,58982400,4.796097
4194304,25,21.629000,104857600,4.848010
6553600,25,33.783001,163840000,4.849777
9437184,25,50.817001,235929600,4.642729
12845056,25,69.102997,321126400,4.647069
16777216,25,88.903000,419430400,4.717843
21233664,25,113.444000,530841600,4.679327
26214400,25,139.042007,655360000,4.713396
31719424,25,167.796997,792985600,4.725863
37748736,25,277.270996,943718400,3.403596
